timestamp,amb_temp_c,relative_humidity,ghi,dni,dhi,IR(h),wind_speed_m_s,WD10m,SP
20070314:0300,27.2,84.65,0,0,0,424.2,4.21,213,100850
20070314:0400,27.23,84.65,0,0,0,428.3,4.28,214,100890
20070314:0500,27.18,84.65,0,0,0,423.25,4.28,217,100890
20070314:0600,27.12,84.65,34.35,0,34.35,419.4,4.28,220,100920
20070314:0700,27.45,84.65,250.25,514.87,112.8,418.2,4,224,101000
20070314:0800,28.24,82.05,467.65,666.79,131.05,417.85,4.41,225,101030
20070314:0900,29.16,77,617.35,597.89,194.1,427.1,4.62,224,101060
20070314:1000,29.75,72.25,820.1,737.98,183.65,424.8,4.83,222,101050
20070314:1100,30.29,72.35,779.5,589.24,215.1,429.65,4.83,219,101010
20070314:1200,30.44,72.35,765.05,538.86,232.85,433.9,4.83,219,100930
20070314:1300,30.46,72.35,750.2,556.91,221.25,435.45,5.38,221,100820
20070314:1400,30.1,72.35,529.55,376.2,210.95,430.8,6.07,215,100760
20070314:1500,29.47,77,421,353.03,178.85,434.3,6.41,210,100700
20070314:1600,29.18,77,219.2,211.77,118,424.4,5.86,218,100710
20070314:1700,28.65,79.5,46.35,46.21,35.4,420.9,5.1,219,100760
20070314:1800,28.03,82.05,0,0,0,422.65,4.41,224,100800
20070314:1900,27.62,84.65,0,0,0,421.7,4.62,203,100810
20070314:2000,27.34,84.65,0,0,0,416.85,4.21,204,100880
20070314:2100,27.15,84.65,0,0,0,416.1,4.28,192,101000
20070314:2200,26.98,87.4,0,0,0,421.3,5.03,183,101050
20070314:2300,26.84,87.4,0,0,0,423.65,5.31,184,101030
20070315:0000,26.75,87.4,0,0,0,420.15,5.1,188,100970
20070315:0100,26.77,87.4,0,0,0,428.2,4.9,196,100910
20070315:0200,26.82,87.4,0,0,0,436.6,4.69,203,100860
20070315:0300,26.9,87.4,0,0,0,439.7,4.55,208,100830
20070315:0400,26.92,87.4,0,0,0,431.75,4.21,212,100840
20070315:0500,26.83,87.4,0,0,0,420.15,3.79,215,100870
20070315:0600,26.84,87.4,34.15,0,34.15,419,3.59,221,100930
20070315:0700,27.35,84.65,264.25,597.24,103.6,430,4,231,101000
20070315:0800,28.27,82.05,444.2,603.53,138.35,422.3,4.28,237,101050
20070315:0900,29.08,77,534.6,480.11,193.85,432.15,4.14,239,101100
20070315:1000,29.55,72.25,697.35,549.92,222.2,434.3,4.14,238,101080
20070315:1100,30.14,70,885,715.77,198.45,433.1,4.28,234,101020
20070315:1200,30.68,70.1,841.2,639.04,209.4,427.1,4.55,225,100890
20070315:1300,30.85,70.1,863.45,730.93,168.7,433.5,4.97,217,100780
20070315:1400,30.9,70.1,635.45,535.9,181.4,434.1,5.17,211,100690
20070315:1500,30.07,72.35,452.05,460.27,136.3,435.05,4.97,216,100630
20070315:1600,29.72,74.65,207.85,201.68,111.5,426.35,4.83,224,100640
20070315:1700,29.21,77,43.9,53.89,31.15,426.55,4.55,220,100650
20070315:1800,28.48,84.7,0,0,0,425,4.21,214,100710
20070315:1900,28.14,84.7,0,0,0,425.95,5.66,213,100810
20070315:2000,27.79,87.45,0,0,0,426.75,5.72,213,100890
20070315:2100,27.58,87.45,0,0,0,433.5,5.59,212,100990
20070315:2200,27.31,87.45,0,0,0,427.9,5.52,211,101040
20070315:2300,27.14,84.65,0,0,0,428.85,5.52,212,101030
20070316:0000,27.06,84.65,0,0,0,428.3,5.38,216,101010
20070316:0100,27.03,84.65,0,0,0,434.4,5.38,220,100940
20070316:0200,26.96,87.4,0,0,0,426.55,5.17,225,100890
20070316:0300,26.93,87.4,0,0,0,430.4,4.76,226,100850
20070316:0400,26.96,87.4,0,0,0,434.65,4.34,224,100860
20070316:0500,26.58,87.4,0,0,0,434.65,4,223,100890
20070316:0600,26.72,87.4,40.4,0,40.4,422.85,4.07,231,100920
20070316:0700,26.69,87.4,149.75,71.21,130.45,426.35,3.31,232,100990
20070316:0800,27.31,84.65,348.5,220.45,236.35,428.3,3.72,243,101050
20070316:0900,28.11,82.05,536.1,358.1,281.3,426.9,3.66,245,101090
20070316:1000,29,76.95,692.25,499.7,259.7,434.85,3.72,242,101080
20070316:1100,29.56,72.25,784.8,590.23,217.9,437.35,3.93,238,101000
20070316:1200,30.1,70,738.7,504.77,239.15,435.65,4.28,233,100880
20070316:1300,30.13,70,823.7,680.75,176.2,436.4,4.9,230,100790
20070316:1400,30.42,72.35,633.4,550.44,166.85,434.65,5.45,227,100690
20070316:1500,29.64,74.65,382.15,339.11,149.5,432.15,5.79,225,100650
20070316:1600,29.23,77,184.15,205.44,86.05,437.75,5.93,220,100690
20070316:1700,28.78,79.5,48.65,88.69,27.7,441.25,5.38,217,100680
20070316:1800,28.3,82.05,0,0,0,431,5.38,218,100700
20070316:1900,27.71,84.65,0,0,0,421.3,4.9,222,100770
20070316:2000,27.56,84.65,0,0,0,421.7,4.9,224,100850
20070316:2100,27.54,84.65,0,0,0,424.8,5.03,224,100950
20070316:2200,27.51,84.65,0,0,0,422.3,5.1,226,101020
20070316:2300,27.5,84.65,0,0,0,429.45,5.38,229,101030
20070317:0000,27.34,84.65,0,0,0,419.4,5.45,229,100960
20070317:0100,27.19,84.65,0,0,0,421.25,4.97,227,100890
20070317:0200,27.1,84.65,0,0,0,419.75,4.83,225,100850
20070317:0300,27.01,87.4,0,0,0,419,4.76,226,100830
20070317:0400,26.98,87.4,0,0,0,421.5,4.55,230,100830
20070317:0500,26.94,87.4,0,0,0,422.3,4.34,235,100830
20070317:0600,26.88,87.4,37.15,0,37.15,418.8,4.21,242,100890
20070317:0700,27.34,84.65,265.45,627.68,94.05,421.5,4.28,240,100930
20070317:0800,28.11,82.05,451.85,586.86,152.15,418.8,4.83,239,101000
20070317:0900,28.82,79.5,601.7,570.57,194.7,426.15,4.9,237,101030
20070317:1000,29.53,77,763.2,567.02,271.5,437.2,4.9,231,101040
20070317:1100,30.02,74.65,778.95,551.6,248.45,431.95,5.1,224,100990
20070317:1200,30.22,72.35,734.1,484.61,254.05,434.1,5.38,219,100880
20070317:1300,29.87,74.65,669.35,439.71,250.85,436.6,5.59,212,100830
20070317:1400,29.61,74.65,523.45,359.84,218.35,437,5.86,209,100720
20070317:1500,29.27,77,340.2,267.62,156.6,436.4,5.59,203,100660
20070317:1600,27.87,84.65,180.1,206.27,81.65,436,4.76,193,100690
20070317:1700,27.88,84.65,39.45,52.37,27.1,427.9,4.48,195,100740
20070317:1800,27.64,84.65,0,0,0,429.05,4.21,197,100820
20070317:1900,27.71,84.65,0,0,0,425.95,4,204,100940
20070317:2000,27.5,84.65,0,0,0,421.3,3.72,204,101000
20070317:2100,27.47,84.65,0,0,0,425.95,3.79,206,101090
20070317:2200,27.36,84.65,0,0,0,419,4.07,204,101120
20070317:2300,27.3,84.65,0,0,0,422.3,4.28,202,101090
20070318:0000,27.22,84.65,0,0,0,422.85,4.21,201,101010
20070318:0100,27.13,84.65,0,0,0,421.8,3.86,205,100930
20070318:0200,27.03,84.65,0,0,0,421.1,3.45,212,100890
20070318:0300,26.97,87.4,0,0,0,427.5,3.24,220,100870
20070318:0400,26.84,87.4,0,0,0,421.7,3.1,229,100880
20070318:0500,26.68,87.4,0,0,0,423.45,3.17,235,100900
20070318:0600,26.6,87.4,41.5,0,41.5,419.75,3.24,239,100960
20070318:0700,27.16,84.65,291.95,688.62,102.5,412.4,3.31,240,100990
20070318:0800,28.19,82.05,490.65,676.12,144.05,415.9,3.93,235,101070
20070318:0900,29.01,79.5,634.05,651.25,168.35,426.35,4.14,229,101140
20070318:1000,29.36,77,765.95,607.18,238.5,425,4.34,226,101150
20070318:1100,29.99,74.65,896.6,713.64,209.4,436.2,4.62,228,101130
20070318:1200,30.44,72.35,827.45,600.82,231.75,430.8,4.83,229,101040
20070318:1300,30.43,72.35,689.9,492.65,220.75,444.15,5.03,224,100910
20070318:1400,29.25,77,484.8,371.83,169.45,436.4,4.76,228,100850
20070318:1500,29.27,77,407.3,373.84,150.85,429.25,4.69,224,100800
20070318:1600,29.25,77,205.15,233.65,93.7,427.7,5.38,220,100770
20070318:1700,28.75,79.5,50.45,96.44,27.75,426.55,5.03,220,100770
20070318:1800,28.33,82.05,0,0,0,431.75,4.76,229,100840
20070318:1900,27.81,84.65,0,0,0,428.3,5.03,235,100920
20070318:2000,27.56,84.65,0,0,0,419,4.97,235,100960
20070318:2100,27.42,84.65,0,0,0,415.1,4.76,233,101050
20070318:2200,27.4,84.65,0,0,0,419.95,4.9,231,101110
20070318:2300,27.39,84.65,0,0,0,422.1,5.38,229,101100
20070319:0000,27.27,84.65,0,0,0,413.4,5.66,229,101020
20070319:0100,27.24,84.65,0,0,0,419.1,5.79,230,100930
20070319:0200,27.17,84.65,0,0,0,418.8,5.52,232,100840
20070319:0300,27.15,84.65,0,0,0,416.85,5.24,236,100830
20070319:0400,27.2,84.65,0,0,0,428.3,4.97,241,100850
20070319:0500,27.07,84.65,0,0,0,417.85,4.76,246,100870
20070319:0600,27,87.4,43.75,0,43.75,422.45,4.69,250,100940
20070319:0700,26.81,87.4,237.55,405.35,125.2,423.05,4.07,248,101010
20070319:0800,27.32,84.65,379.35,364.77,191.65,420.75,3.79,237,101130
20070319:0900,28.29,82.05,612.3,508.98,247.45,427.9,4.14,236,101140
20070319:1000,29.24,77,721,571.04,224.1,427.1,4.41,239,101150
20070319:1100,29.79,74.65,842.05,607.39,256.45,437.35,4.83,237,101110
20070319:1200,30.08,72.35,749.35,428.24,324.4,436.6,5.24,233,101000
20070319:1300,30.03,74.65,611.65,387.28,242.65,438.35,5.72,221,100910
20070319:1400,29.57,74.65,477.05,321.77,204.1,437.55,6.41,214,100860
20070319:1500,28.63,79.5,359.65,303.62,151.4,439.9,5.38,216,100830
20070319:1600,28.26,82.05,218.8,232.23,108.1,425.4,4.83,219,100830
20070319:1700,27.83,84.65,40.45,44.49,30,426.15,4.62,214,100850
20070319:1800,27.82,84.65,0,0,0,428.3,3.86,209,100910
20070319:1900,27.6,84.65,0,0,0,420.35,3.52,210,100940
20070319:2000,27.41,84.65,0,0,0,417.05,3.38,210,100980
20070319:2100,27.34,84.65,0,0,0,414.75,3.93,211,101030
20070319:2200,27.35,84.65,0,0,0,416.85,4.28,210,101070
20070319:2300,27.36,84.65,0,0,0,422.1,4.41,208,101060
20070320:0000,27.32,84.65,0,0,0,418.4,4.69,209,101010
20070320:0100,27.31,84.65,0,0,0,422.8,4.69,213,100970
20070320:0200,27.17,84.65,0,0,0,417.65,4.55,219,100870
20070320:0300,27.12,84.65,0,0,0,419.4,4.48,224,100840
20070320:0400,27.06,84.65,0,0,0,419.2,4.41,230,100840
20070320:0500,26.99,87.4,0,0,0,417.25,4.41,238,100840
20070320:0600,26.94,87.4,50.05,0,50.05,418.6,4.28,245,100900
20070320:0700,27.23,84.65,249,505.88,107.75,418,4,246,100920
20070320:0800,27.95,84.65,434.95,595.66,127.3,423.45,4.55,248,100980
20070320:0900,28.57,79.5,648.75,666.56,169.8,426.9,4.41,246,101050
20070320:1000,29.4,77,686.25,554.66,202.8,428.3,4.48,240,101060
20070320:1100,29.61,74.65,859.35,735.71,149.2,431.4,4.69,235,101000
20070320:1200,29.77,74.65,786.15,544.41,245.5,434.85,5.03,230,100890
20070320:1300,29.8,74.65,682.45,453.19,250.45,439.1,5.52,221,100780
20070320:1400,29.54,77,562,467.99,164.95,438.35,5.59,214,100720
20070320:1500,28.48,82.05,419.3,385.86,154.7,435.85,4.9,220,100680
20070320:1600,28.7,79.5,244.35,324.58,89.75,421.9,4.9,228,100650
20070320:1700,28.71,79.5,47.9,98.33,24.85,421.3,5.38,221,100650
20070320:1800,28.25,82.05,0,0,0,421.9,4.83,226,100700
20070320:1900,28.16,82.05,0,0,0,420.35,4.97,221,100720
20070320:2000,27.97,84.65,0,0,0,415.5,4.97,219,100790
20070320:2100,27.91,84.65,0,0,0,414.9,5.17,219,100880
20070320:2200,27.85,87.45,0,0,0,414.9,5.59,217,100910
20070320:2300,27.83,87.45,0,0,0,415.7,5.86,220,100930
20070321:0000,27.68,87.45,0,0,0,413,5.79,224,100860
20070321:0100,27.58,87.45,0,0,0,415.8,5.52,225,100810
20070321:0200,27.42,87.45,0,0,0,413.95,5.31,223,100740
20070321:0300,27.4,87.45,0,0,0,424.6,5.1,221,100760
20070321:0400,27.33,84.65,0,0,0,416.65,4.9,221,100770
20070321:0500,27.24,84.65,0,0,0,416.85,4.62,224,100780
20070321:0600,27.26,84.65,41.8,0,41.8,425.4,4.28,228,100830
20070321:0700,27.68,84.65,246.5,491.17,108.35,416.3,4.14,229,100850
20070321:0800,28.36,82.05,446.3,606.29,132,426.75,4.48,230,100900
20070321:0900,29.16,77,701.45,764.47,150.85,428.45,4.34,229,100970
20070321:1000,29.82,74.65,788.3,680.4,194.3,429.85,4.41,227,100970
20070321:1100,30.2,72.35,922.1,788.65,160,438.15,4.48,224,100920
20070321:1200,30.59,70.1,874.95,685.77,193.4,432.55,4.83,219,100830
20070321:1300,30.73,70.1,772.35,632.63,169.05,439.9,5.1,216,100730
20070321:1400,30.35,72.35,566.95,480.44,159.3,432.55,5.24,216,100620
20070321:1500,30.11,72.35,446.45,485.38,113.7,435.65,5.24,215,100550
20070321:1600,29.95,74.65,246.7,342.5,83.7,433.9,5.38,215,100530
20070321:1700,29.46,77,47.15,85.3,27.2,425.4,5.17,217,100550
20070321:1800,28.93,79.5,0,0,0,430,4.76,214,100640
20070321:1900,28.33,82.05,0,0,0,420.55,4.62,218,100680
20070321:2000,28.08,82.05,0,0,0,418.2,4.41,218,100750
20070321:2100,27.95,84.65,0,0,0,420.35,4.28,215,100810
20070321:2200,27.81,84.65,0,0,0,414.75,4.41,213,100880
20070321:2300,27.74,84.65,0,0,0,418,4.9,212,100870
20070322:0000,27.66,84.65,0,0,0,414.9,5.52,216,100820
20070322:0100,27.6,84.65,0,0,0,422.6,5.59,222,100730
20070322:0200,27.55,84.65,0,0,0,422.65,5.31,225,100710
20070322:0300,27.48,84.65,0,0,0,424.4,4.83,229,100710
20070322:0400,27.52,84.65,0,0,0,435.65,4.55,231,100730
20070322:0500,27.45,84.65,0,0,0,424,4.41,231,100770
20070322:0600,27.38,84.65,37.7,0,37.7,420.9,4.07,233,100820
20070322:0700,27.7,84.65,281.9,659.51,95.05,422.45,4.21,247,100870
20070322:0800,28.56,79.5,427.35,581.41,124.85,425,4.76,243,100920
20070322:0900,29.31,77,661.3,672.54,175.8,431.55,4.9,238,101010
20070322:1000,29.94,74.65,757.1,648.28,190.25,430.6,5.1,235,101000
20070322:1100,30.37,72.35,800.5,613.2,207.3,439.7,5.1,234,100960
20070322:1200,30.56,72.35,805.6,604.56,204.35,434.3,5.1,233,100860
20070322:1300,30.72,70.1,699.8,479.83,242.05,439.5,5.17,229,100760
20070322:1400,30.43,72.35,513.05,309.24,250.65,441.25,5.45,224,100670
20070322:1500,29.96,74.65,318.15,215.01,170.8,440.65,6.21,221,100600
20070322:1600,29.49,77,157.8,100.32,110.1,433.7,6.41,206,100680
20070322:1700,28.65,79.5,36.3,21.64,31.25,437.55,5.52,206,100670
20070322:1800,28.01,84.65,0,0,0,431.95,4.9,207,100700
20070322:1900,28.02,84.65,0,0,0,424.4,5.03,214,100660
20070322:2000,27.84,87.45,0,0,0,421.5,5.17,213,100780
20070322:2100,27.81,84.65,0,0,0,429.05,5.24,212,100880
20070322:2200,27.75,87.45,0,0,0,427.7,5.66,211,100940
20070322:2300,27.66,84.65,0,0,0,424.4,6.21,211,100940
20070323:0000,27.62,84.65,0,0,0,431,6.34,214,100890
20070323:0100,27.43,84.65,0,0,0,430.5,6.21,218,100840
20070323:0200,27.43,84.65,0,0,0,431.4,6.07,223,100800
20070323:0300,27.19,84.65,0,0,0,429.25,5.93,231,100790
20070323:0400,26.99,87.4,0,0,0,430,5.59,237,100800
20070323:0500,26.97,87.4,0,0,0,432.35,5.17,240,100780
20070323:0600,26.97,87.4,50.35,0,50.35,422.85,5.03,238,100790
20070323:0700,27.56,84.65,220.9,391.09,109.3,430.4,6.28,239,100840
20070323:0800,28.34,82.05,442.15,512.58,174.5,424.8,6.21,236,100900
20070323:0900,29.11,77,555.55,498.74,194.7,437,6.07,236,100980
20070323:1000,29.2,77,784.15,677.9,190.5,437,5.86,237,101000
20070323:1100,29.68,74.65,783.6,596.26,206.2,435.05,6.21,235,100960
20070323:1200,30.02,74.65,711.3,482.63,231,442.6,6.41,233,100890
20070323:1300,29.94,74.65,759.75,607.68,179.85,439.5,6.55,236,100800
20070323:1400,30.27,72.35,524.1,372.13,208.35,440.3,6.76,238,100700
20070323:1500,29.9,74.65,388.8,291.08,189.4,437.4,6.69,236,100640
20070323:1600,29.75,74.65,184.55,163.47,106.9,434.3,6.48,231,100660
20070323:1700,29.2,77,40.15,43.39,30.05,432.9,7.03,230,100660
20070323:1800,28.45,82.05,0,0,0,429.45,6.41,220,100810
20070323:1900,27.9,84.65,0,0,0,421.7,6,227,100790
20070323:2000,27.55,84.65,0,0,0,417.65,6.55,222,100870
20070323:2100,27.37,84.65,0,0,0,417.85,6.97,219,100960
20070323:2200,27.4,84.65,0,0,0,421.5,7.03,216,101000
20070323:2300,27.54,84.65,0,0,0,421.9,6.69,216,100990
20070324:0000,27.69,84.65,0,0,0,428.85,6.21,220,100950
20070324:0100,27.66,84.65,0,0,0,424.7,6.07,226,100930
20070324:0200,27.62,84.65,0,0,0,436.6,6.14,227,100880
20070324:0300,27.46,84.65,0,0,0,437,6.21,227,100870
20070324:0400,27.32,84.65,0,0,0,435.85,5.86,231,100870
20070324:0500,27.34,84.65,0,0,0,437.35,5.24,236,100910
20070324:0600,27.16,84.65,51.6,0,51.6,427.9,5.1,243,100950
20070324:0700,27.24,84.65,237.6,419.98,116.9,426.75,6.41,240,100900
20070324:0800,28.03,82.05,439.6,530.13,161.8,421.3,7.1,241,100960
20070324:0900,28.84,79.5,635.3,559.14,229.85,425.2,7.24,241,100990
20070324:1000,29.55,77,653.75,462.42,248.2,432.55,7.45,238,100970
20070324:1100,29.83,74.65,721.2,480.08,255.85,439.3,7.52,237,100920
20070324:1200,29.96,74.65,806.8,574.99,234.25,439.1,7.38,238,100830
20070324:1300,30.25,72.35,698.15,522.98,198.95,438.9,7.17,235,100750
20070324:1400,30.25,72.35,594.25,519.37,153.6,432.15,7.24,228,100690
20070324:1500,29.52,74.55,288.35,191.25,157.4,436,7.45,218,100670
20070324:1600,27.86,81.95,77.45,36.14,60.3,439.3,5.93,201,100760
20070324:1700,27.56,84.65,25.25,14.64,21.85,434.1,6.62,210,100720
20070324:1800,27.44,84.65,0,0,0,427.7,5.52,217,100810
20070324:1900,27.37,81.95,0,0,0,431,4.69,216,100930
20070324:2000,27.34,81.95,0,0,0,429.65,5.1,215,101010
20070324:2100,27.31,81.95,0,0,0,428.1,5.59,216,101080
20070324:2200,27.26,84.65,0,0,0,426.15,5.93,220,101090
20070324:2300,27.22,84.65,0,0,0,416.3,6.14,224,101040
20070325:0000,27.2,84.65,0,0,0,414.95,5.93,228,100970
20070325:0100,27.29,81.95,0,0,0,423.55,5.93,230,100940
20070325:0200,27.32,81.95,0,0,0,426.15,5.66,235,100870
20070325:0300,27.28,84.65,0,0,0,434.65,5.24,241,100860
20070325:0400,27.19,84.65,0,0,0,427.3,5.24,244,100890
20070325:0500,26.59,84.6,0,0,0,420.75,4.76,245,100880
20070325:0600,26.53,84.6,47.65,0,47.65,421.9,4.34,239,100960
20070325:0700,27.31,84.65,264.95,516.73,115.4,422.3,4.55,240,100990
20070325:0800,28.11,79.4,414,488.63,157.05,427.1,5.03,236,101080
20070325:0900,28.85,76.95,685.2,701.6,175.35,425.4,5.1,233,101100
20070325:1000,29.49,74.55,791.9,702.3,175.1,428.65,5.24,231,101120
20070325:1100,29.82,74.65,839.15,638.42,219.75,434.65,5.38,228,101060
20070325:1200,30.18,72.35,744.8,517.27,229.45,437,5.45,226,101010
20070325:1300,30.24,72.35,625.35,483.97,163.3,441.25,5.38,224,100920
20070325:1400,29.69,72.25,542.5,451.24,159.7,436,4.76,218,100820
20070325:1500,29.35,77,387.85,361.94,140.15,432.9,4.48,217,100770
20070325:1600,29.34,77,197.75,190.93,107.25,430.4,5.24,221,100690
20070325:1700,28.99,79.5,47.9,73.19,30.95,426.35,4.62,224,100720
20070325:1800,28.45,82.05,0,0,0,422.65,4.41,219,100780
20070325:1900,28.11,82.05,0,0,0,425.55,4.28,214,100840
20070325:2000,27.9,84.65,0,0,0,421.3,4.69,214,100920
20070325:2100,27.75,84.65,0,0,0,419.2,5.72,207,101000
20070325:2200,27.68,84.65,0,0,0,424.6,6.48,206,101030
20070325:2300,27.52,84.65,0,0,0,423.65,6.62,208,101010
20070326:0000,27.35,84.65,0,0,0,425.55,6.55,214,100930
20070326:0100,27.32,84.65,0,0,0,428.4,6.48,218,100880
20070326:0200,27.26,84.65,0,0,0,428.3,6.28,224,100820
20070326:0300,27.23,84.65,0,0,0,429.85,6.07,230,100800
20070326:0400,27.27,84.65,0,0,0,436.2,5.93,234,100810
20070326:0500,27.28,84.65,0,0,0,435.05,5.38,236,100830
20070326:0600,27.21,84.65,43.35,0,43.35,432.75,4.97,236,100930
20070326:0700,27.26,81.95,233.85,273.82,154.05,430,4.62,234,101030
20070326:0800,28.09,76.85,412.7,475.21,161.95,427.1,5.59,235,101080
20070326:0900,28.92,74.5,600.35,541.17,206.25,426.55,5.93,235,101140
20070326:1000,29.34,74.55,697.1,548.91,214.35,438.75,6.14,233,101150
20070326:1100,29.68,72.25,808.65,616.03,210.45,436.8,6.28,230,101090
20070326:1200,29.84,72.25,799.35,567.13,234.05,434.1,6.55,228,100980
20070326:1300,29.96,72.25,718.2,552.54,190.6,434.3,6.62,225,100900
20070326:1400,30.05,72.25,550.5,463.71,157.2,431.55,6.41,225,100780
20070326:1500,29.75,72.25,398.55,335.69,168.95,435.05,6.14,222,100760
20070326:1600,29.41,74.55,191.45,227.16,83.9,427.3,6.34,217,100720
20070326:1700,28.87,76.95,46.75,106.29,22.2,431.55,6,214,100750
20070326:1800,28.37,79.4,0,0,0,427.9,5.03,215,100790
20070326:1900,27.79,79.35,0,0,0,415.5,4.55,213,100930
20070326:2000,27.62,79.35,0,0,0,414.35,4.34,213,101010
20070326:2100,27.56,79.35,0,0,0,421.3,4.07,224,101100
20070326:2200,27.46,79.35,0,0,0,423.65,4.34,235,101120
20070326:2300,27.38,79.35,0,0,0,425.75,4.62,236,101070
20070327:0000,27.23,79.35,0,0,0,416.85,4.69,231,101000
20070327:0100,27.11,79.35,0,0,0,413.85,4.41,225,100940
20070327:0200,26.99,84.6,0,0,0,411.25,4.34,221,100890
20070327:0300,26.88,84.6,0,0,0,410.3,4.55,224,100860
20070327:0400,26.82,84.6,0,0,0,411.05,4.83,228,100840
20070327:0500,26.87,84.6,0,0,0,419.95,4.76,228,100840
20070327:0600,26.95,81.9,47.1,0,47.1,422.65,4.14,228,100890
20070327:0700,27.28,81.95,267.1,513.57,116.4,431.55,3.31,234,100960
20070327:0800,28.12,76.85,400.9,446.41,164.55,422.1,3.45,230,101020
20070327:0900,28.86,74.5,585.3,424.61,275.45,432.15,3.79,222,101060
20070327:1000,29.49,72.15,649.2,351,340.1,436,4,217,101070
20070327:1100,29.82,69.95,686.1,363.53,332.8,438.55,4.07,216,100990
20070327:1200,29.97,69.95,661.65,321.19,341.35,448.4,4.14,216,100910
20070327:1300,30.11,67.8,624.4,353.47,286.85,442.4,4.14,213,100830
20070327:1400,30.03,69.95,543.1,354.61,242.4,442.8,4.41,209,100720
20070327:1500,29.9,69.95,400.4,344.68,164.8,442.2,4.62,208,100660
20070327:1600,29.56,72.25,246.55,318.9,95.75,432.55,4.69,209,100620
20070327:1700,29.03,76.95,50.4,113.75,24.2,424.2,4.48,208,100650
20070327:1800,28.41,79.4,0,0,0,426.15,4,201,100710
20070327:1900,27.83,81.95,0,0,0,418.8,3.52,204,100840
20070327:2000,27.63,81.95,0,0,0,420.55,3.93,208,100880
20070327:2100,27.54,81.95,0,0,0,422.3,4.41,211,100940
20070327:2200,27.46,81.95,0,0,0,417.85,4.55,212,100960
20070327:2300,27.36,81.95,0,0,0,415.5,4.55,214,100960
20070328:0000,27.25,81.95,0,0,0,412,4.34,215,100890
20070328:0100,27.16,81.95,0,0,0,412.9,4.07,216,100830
20070328:0200,27.1,81.95,0,0,0,415.5,3.86,216,100770
20070328:0300,27.09,81.95,0,0,0,418.8,3.72,217,100750
20070328:0400,27.06,81.95,0,0,0,422.1,3.52,220,100760
20070328:0500,27.05,81.95,0,0,0,425.2,3.52,220,100780
20070328:0600,27.04,81.95,54.35,0,54.35,420.9,3.52,218,100830
20070328:0700,27.55,84.65,298.2,597.96,121.55,423.85,3.31,213,100890
20070328:0800,28.58,76.95,493.9,617.46,165.9,424.2,3.93,209,100990
20070328:0900,29.26,74.55,613.25,506.36,243,429.05,3.93,206,101040
20070328:1000,29.64,72.25,758.45,554.8,269.25,435.05,4,203,101070
20070328:1100,30.14,70,849.5,581.57,283.85,436.6,4,201,100990
20070328:1200,30.56,67.85,862.75,583.25,280.9,431.75,4.14,198,100920
20070328:1300,30.79,67.85,706.35,463.92,263.3,432.75,4.34,194,100810
20070328:1400,30.59,65.7,590.3,413.81,239.5,431.55,4.48,189,100710
20070328:1500,30.4,67.8,376.3,261.91,197.4,428.3,4.62,188,100670
20070328:1600,29.89,69.95,185.85,95.92,140.55,432.15,4.62,193,100650
20070328:1700,29.32,72.15,38.8,37.88,30.1,425.55,4.28,201,100650
20070328:1800,28.73,74.5,0,0,0,420.55,3.66,207,100700
20070328:1900,28.35,79.4,0,0,0,419.2,3.72,205,100750
20070328:2000,28.06,79.4,0,0,0,415.3,4,213,100800
20070328:2100,27.87,81.95,0,0,0,413.4,4.34,218,100850
20070328:2200,27.71,81.95,0,0,0,411.25,4.83,219,100880
20070328:2300,27.6,81.95,0,0,0,411.05,4.97,221,100880
20070329:0000,27.44,84.65,0,0,0,411.45,4.9,223,100810
20070329:0100,27.27,84.65,0,0,0,407.5,4.83,225,100730
20070329:0200,27.12,84.65,0,0,0,406.4,4.55,222,100680
20070329:0300,27.11,84.65,0,0,0,411.45,4.21,215,100710
20070329:0400,27.1,84.65,0,0,0,413.4,4.21,207,100750
20070329:0500,27.08,84.65,0,0,0,413.75,4.34,206,100770
20070329:0600,27.12,84.65,100.2,1234.65,48.31,415.9,4.41,212,100860
20070329:0700,27.78,84.65,280.2,603.08,100.85,418.8,4.48,221,100840
20070329:0800,28.74,76.95,470.4,571.64,165.75,424.4,5.17,227,100950
20070329:0900,29.53,74.55,535.55,408.67,236.15,440.85,5.1,234,101020
20070329:1000,29.96,72.25,634.35,476.59,213.6,441.05,5.31,237,101060
